pollster,numeric_grade,state,candidate_name,pct,sample_size,pollscore,transparency_score,population,end_date,national_poll,recency
CNN/SSRS,2.8,National,Jill Stein,1,2074,-0.6,10,lv,2024-09-22,1,44
CNN/SSRS,2.8,National,Chase Oliver,2,2074,-0.6,10,lv,2024-09-22,1,44
CNN/SSRS,2.8,National,Kamala Harris,47,2074,-0.6,10,rv,2024-09-22,1,44
CNN/SSRS,2.8,National,Donald Trump,47,2074,-0.6,10,rv,2024-09-22,1,44
CNN/SSRS,2.8,National,Jill Stein,1,2074,-0.6,10,rv,2024-09-22,1,44
CNN/SSRS,2.8,National,Chase Oliver,2,2074,-0.6,10,rv,2024-09-22,1,44
Quinnipiac,2.8,National,Kamala Harris,47,1728,-0.5,9,lv,2024-09-22,1,44
Quinnipiac,2.8,National,Donald Trump,48,1728,-0.5,9,lv,2024-09-22,1,44
Quinnipiac,2.8,National,Jill Stein,1,1728,-0.5,9,lv,2024-09-22,1,44
Quinnipiac,2.8,National,Chase Oliver,1,1728,-0.5,9,lv,2024-09-22,1,44
Quinnipiac,2.8,National,Kamala Harris,48,1728,-0.5,9,lv,2024-09-22,1,44
Quinnipiac,2.8,National,Donald Trump,48,1728,-0.5,9,lv,2024-09-22,1,44
Susquehanna,2.3,Pennsylvania,Kamala Harris,46,700,-0.3,5.5,lv,2024-09-22,0,44
Susquehanna,2.3,Pennsylvania,Donald Trump,46,700,-0.3,5.5,lv,2024-09-22,0,44
Siena/NYT,3,Arizona,Kamala Harris,45,713,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Arizona,Donald Trump,49,713,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Arizona,Kamala Harris,45,713,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Arizona,Donald Trump,50,713,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Arizona,Kamala Harris,42,713,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Arizona,Donald Trump,47,713,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Arizona,Jill Stein,2,713,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Arizona,Chase Oliver,3,713,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Arizona,Kamala Harris,43,713,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Arizona,Donald Trump,48,713,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Arizona,Jill Stein,2,713,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Arizona,Chase Oliver,2,713,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Georgia,Kamala Harris,44,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Georgia,Donald Trump,48,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Georgia,Kamala Harris,45,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Georgia,Donald Trump,49,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Georgia,Kamala Harris,43,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Georgia,Donald Trump,46,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Georgia,Jill Stein,2,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Georgia,Chase Oliver,2,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,Georgia,Kamala Harris,44,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Georgia,Donald Trump,47,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Georgia,Jill Stein,1,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,Georgia,Chase Oliver,2,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Kamala Harris,47,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Donald Trump,48,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Kamala Harris,47,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Donald Trump,49,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Kamala Harris,46,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Donald Trump,46,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Jill Stein,0,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Chase Oliver,1,682,-1.5,9,rv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Kamala Harris,45,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Donald Trump,47,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Jill Stein,0,682,-1.5,9,lv,2024-09-21,0,45
Siena/NYT,3,North Carolina,Chase Oliver,1,682,-1.5,9,lv,2024-09-21,0,45
YouGov,3,National,Kamala Harris,52,3129,-1.1,9,lv,2024-09-20,1,46
YouGov,3,National,Donald Trump,48,3129,-1.1,9,lv,2024-09-20,1,46
RMG Research,2.3,Ohio,Kamala Harris,43,781,-0.4,5,lv,2024-09-20,0,46
RMG Research,2.3,Ohio,Donald Trump,54,781,-0.4,5,lv,2024-09-20,0,46
RMG Research,2.3,Pennsylvania,Kamala Harris,49,783,-0.4,5,lv,2024-09-20,0,46
RMG Research,2.3,Pennsylvania,Donald Trump,49,783,-0.4,5,lv,2024-09-20,0,46
Remington,2.6,Michigan,Kamala Harris,49,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Michigan,Donald Trump,47,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Michigan,Cornel West,0,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Michigan,Jill Stein,1,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Nevada,Kamala Harris,48,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Nevada,Donald Trump,49,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Pennsylvania,Kamala Harris,47,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Pennsylvania,Donald Trump,48,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Pennsylvania,Jill Stein,1,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Wisconsin,Kamala Harris,48,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Wisconsin,Donald Trump,48,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Wisconsin,Cornel West,1,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Wisconsin,Jill Stein,0,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Montana,Kamala Harris,39,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Montana,Donald Trump,56,800,-0.6,7,lv,2024-09-20,0,46
Remington,2.6,Montana,Jill Stein,2,800,-0.6,7,lv,2024-09-20,0,46
RMG Research,2.3,National,Kamala Harris,50,2969,-0.4,5,lv,2024-09-19,1,47
RMG Research,2.3,National,Donald Trump,48,2969,-0.4,5,lv,2024-09-19,1,47
Muhlenberg,2.8,Pennsylvania,Kamala Harris,48,450,-1,8,lv,2024-09-19,0,47
Muhlenberg,2.8,Pennsylvania,Donald Trump,48,450,-1,8,lv,2024-09-19,0,47
RMG Research,2.3,Montana,Kamala Harris,38,491,-0.4,5,lv,2024-09-19,0,47
RMG Research,2.3,Montana,Donald Trump,59,491,-0.4,5,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Kamala Harris,48,650,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Donald Trump,43,650,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Robert F. Kennedy,2,650,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Jill Stein,2,650,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Chase Oliver,2,650,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Randall A. Terry,0,650,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Shiva Ayyadurai,0,650,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Michigan,Joseph Kishore,0,650,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Pennsylvania,Kamala Harris,48,800,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Pennsylvania,Donald Trump,46,800,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Pennsylvania,Jill Stein,1,800,-1,9,lv,2024-09-19,0,47
University of Massachusetts Lowell/YouGov,2.9,Pennsylvania,Chase Oliver,1,800,-1,9,lv,2024-09-19,0,47
Mason-Dixon,2.6,Minnesota,Kamala Harris,48,800,-1.1,6,lv,2024-09-18,0,48
Mason-Dixon,2.6,Minnesota,Donald Trump,43,800,-1.1,6,lv,2024-09-18,0,48
Suffolk,2.9,Michigan,Kamala Harris,47.6,500,-1,8,lv,2024-09-18,0,48
Suffolk,2.9,Michigan,Donald Trump,45.4,500,-1,8,lv,2024-09-18,0,48
Suffolk,2.9,Michigan,Chase Oliver,0.4,500,-1,8,lv,2024-09-18,0,48
Suffolk,2.9,Michigan,Randall A. Terry,0.2,500,-1,8,lv,2024-09-18,0,48
Suffolk,2.9,Michigan,Jill Stein,0.2,500,-1,8,lv,2024-09-18,0,48
Suffolk,2.9,Michigan,Robert F. Kennedy,0.8,500,-1,8,lv,2024-09-18,0,48
Suffolk,2.9,Michigan,Joseph Kishore,0,500,-1,8,lv,2024-09-18,0,48
Suffolk,2.9,Michigan,Cornel West,0.4,500,-1,8,lv,2024-09-18,0,48
Emerson,2.9,Arizona,Kamala Harris,48.7,868,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Arizona,Donald Trump,49.8,868,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Georgia,Kamala Harris,48.2,975,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Georgia,Donald Trump,50.3,975,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Michigan,Kamala Harris,50,875,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Michigan,Donald Trump,49.1,875,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Nevada,Kamala Harris,48.8,895,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Nevada,Donald Trump,49,895,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Pennsylvania,Kamala Harris,49.6,880,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Pennsylvania,Donald Trump,49.3,880,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,North Carolina,Kamala Harris,49.7,1000,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,North Carolina,Donald Trump,49.3,1000,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Wisconsin,Kamala Harris,48.7,1000,-1.1,7,lv,2024-09-18,0,48
Emerson,2.9,Wisconsin,Donald Trump,50.3,1000,-1.1,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Pennsylvania,Kamala Harris,50,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Pennsylvania,Donald Trump,46,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Pennsylvania,Jill Stein,1,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Pennsylvania,Chase Oliver,0,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Pennsylvania,Kamala Harris,52,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Pennsylvania,Donald Trump,47,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Kamala Harris,60,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Donald Trump,32,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Robert F. Kennedy,3,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Jill Stein,1,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Cornel West,0,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Chase Oliver,0,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Kamala Harris,63,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Massachusetts,Donald Trump,35,800,-0.8,7,lv,2024-09-18,0,48
SurveyUSA,2.8,New Mexico,Kamala Harris,50,619,-1.3,8,lv,2024-09-18,0,48
SurveyUSA,2.8,New Mexico,Donald Trump,42,619,-1.3,8,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Kamala Harris,51,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Donald Trump,45,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Robert F. Kennedy,1,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Jill Stein,1,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Cornel West,0,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Chase Oliver,0,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Kamala Harris,53,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Wisconsin,Donald Trump,46,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Connecticut,Kamala Harris,53,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Connecticut,Donald Trump,37,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Connecticut,Robert F. Kennedy,3,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Kamala Harris,53,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Donald Trump,40,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Robert F. Kennedy,2,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Jill Stein,1,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Cornel West,0,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Kamala Harris,56,800,-0.8,7,lv,2024-09-18,0,48
MassINC Polling Group,2.8,Rhode Island,Donald Trump,43,800,-0.8,7,lv,2024-09-18,0,48
YouGov,3,National,Kamala Harris,49,1445,-1.1,9,rv,2024-09-17,1,49
YouGov,3,National,Donald Trump,45,1445,-1.1,9,rv,2024-09-17,1,49
YouGov,3,National,Jill Stein,1,1445,-1.1,9,rv,2024-09-17,1,49
YouGov,3,National,Cornel West,0,1445,-1.1,9,rv,2024-09-17,1,49
Hart/POS,2.6,National,Kamala Harris,49,1000,-0.7,4,rv,2024-09-17,1,49
Hart/POS,2.6,National,Donald Trump,44,1000,-0.7,4,rv,2024-09-17,1,49
Hart/POS,2.6,National,Kamala Harris,47,1000,-0.7,4,rv,2024-09-17,1,49
Hart/POS,2.6,National,Donald Trump,41,1000,-0.7,4,rv,2024-09-17,1,49
Hart/POS,2.6,National,Robert F. Kennedy,2,1000,-0.7,4,rv,2024-09-17,1,49
Hart/POS,2.6,National,Cornel West,0,1000,-0.7,4,rv,2024-09-17,1,49
Hart/POS,2.6,National,Jill Stein,2,1000,-0.7,4,rv,2024-09-17,1,49
Hart/POS,2.6,National,Chase Oliver,1,1000,-0.7,4,rv,2024-09-17,1,49
Hart/POS,2.6,National,Randall A. Terry,0,1000,-0.7,4,rv,2024-09-17,1,49
Marist,2.9,Pennsylvania,Kamala Harris,49,1663,-0.9,7,rv,2024-09-17,0,49
Marist,2.9,Pennsylvania,Donald Trump,48,1663,-0.9,7,rv,2024-09-17,0,49
Marist,2.9,Pennsylvania,Kamala Harris,49,1476,-0.9,7,lv,2024-09-17,0,49
Marist,2.9,Pennsylvania,Donald Trump,49,1476,-0.9,7,lv,2024-09-17,0,49
Marist,2.9,Wisconsin,Kamala Harris,50,1312,-0.9,7,rv,2024-09-17,0,49
Marist,2.9,Wisconsin,Donald Trump,47,1312,-0.9,7,rv,2024-09-17,0,49
Marist,2.9,Wisconsin,Kamala Harris,50,1194,-0.9,7,lv,2024-09-17,0,49
Marist,2.9,Wisconsin,Donald Trump,49,1194,-0.9,7,lv,2024-09-17,0,49
Marist,2.9,Michigan,Kamala Harris,50,1282,-0.9,7,rv,2024-09-17,0,49
Marist,2.9,Michigan,Donald Trump,47,1282,-0.9,7,rv,2024-09-17,0,49
Marist,2.9,Michigan,Kamala Harris,52,1138,-0.9,7,lv,2024-09-17,0,49
Marist,2.9,Michigan,Donald Trump,47,1138,-0.9,7,lv,2024-09-17,0,49
Data for Progress,2.6,National,Kamala Harris,50,6152,-1.2,10,lv,2024-09-17,1,49
Data for Progress,2.6,National,Donald Trump,45,6152,-1.2,10,lv,2024-09-17,1,49
Cygnal,2.1,North Carolina,Kamala Harris,45.3,600,-1.1,4,lv,2024-09-16,0,50
Cygnal,2.1,North Carolina,Donald Trump,45.6,600,-1.1,4,lv,2024-09-16,0,50
Cygnal,2.1,North Carolina,Chase Oliver,0.9,600,-1.1,4,lv,2024-09-16,0,50
Cygnal,2.1,North Carolina,Randall A. Terry,0.2,600,-1.1,4,lv,2024-09-16,0,50
Cygnal,2.1,North Carolina,Jill Stein,0.4,600,-1.1,4,lv,2024-09-16,0,50
Cygnal,2.1,North Carolina,Cornel West,1.6,600,-1.1,4,lv,2024-09-16,0,50
Angus Reid,2,National,Kamala Harris,49,1707,-0.1,6,rv,2024-09-16,1,50
Angus Reid,2,National,Donald Trump,45,1707,-0.1,6,rv,2024-09-16,1,50
Beacon/Shaw,2.8,National,Kamala Harris,50,1102,-1.1,9,rv,2024-09-16,1,50
Beacon/Shaw,2.8,National,Donald Trump,48,1102,-1.1,9,rv,2024-09-16,1,50
Beacon/Shaw,2.8,National,Kamala Harris,50,876,-1.1,9,lv,2024-09-16,1,50
Beacon/Shaw,2.8,National,Donald Trump,48,876,-1.1,9,lv,2024-09-16,1,50
Quinnipiac,2.8,Pennsylvania,Kamala Harris,51,1331,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Pennsylvania,Donald Trump,45,1331,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Pennsylvania,Jill Stein,1,1331,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Pennsylvania,Chase Oliver,1,1331,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Pennsylvania,Kamala Harris,51,1331,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Pennsylvania,Donald Trump,46,1331,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Kamala Harris,50,905,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Donald Trump,45,905,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Jill Stein,2,905,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Chase Oliver,0,905,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Cornel West,0,905,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Randall A. Terry,0,905,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Kamala Harris,51,905,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Michigan,Donald Trump,46,905,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Kamala Harris,48,1075,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Donald Trump,47,1075,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Jill Stein,1,1075,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Chase Oliver,0,1075,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Cornel West,0,1075,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Randall A. Terry,0,1075,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Claudia De La Cruz,0,1075,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Kamala Harris,49,1075,-0.5,9,lv,2024-09-16,0,50
Quinnipiac,2.8,Wisconsin,Donald Trump,48,1075,-0.5,9,lv,2024-09-16,0,50
U. New Hampshire,2.6,Rhode Island,Kamala Harris,58,683,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,Rhode Island,Donald Trump,38,683,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,Rhode Island,Chase Oliver,0,683,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,Rhode Island,Jill Stein,2,683,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,Massachusetts,Kamala Harris,62,564,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,Massachusetts,Donald Trump,31,564,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,Massachusetts,Chase Oliver,0,564,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,Massachusetts,Jill Stein,2,564,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,New Hampshire,Kamala Harris,54,1695,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,New Hampshire,Donald Trump,43,1695,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,New Hampshire,Chase Oliver,1,1695,-0.3,10,lv,2024-09-16,0,50
U. New Hampshire,2.6,New Hampshire,Jill Stein,0,1695,-0.3,10,lv,2024-09-16,0,50
The Washington Post,3,Pennsylvania,Kamala Harris,48,1003,-1.2,9,lv,2024-09-16,0,50
The Washington Post,3,Pennsylvania,Donald Trump,47,1003,-1.2,9,lv,2024-09-16,0,50
The Washington Post,3,Pennsylvania,Jill Stein,1,1003,-1.2,9,lv,2024-09-16,0,50
The Washington Post,3,Pennsylvania,Chase Oliver,0,1003,-1.2,9,lv,2024-09-16,0,50
The Washington Post,3,Pennsylvania,Kamala Harris,48,1003,-1.2,9,lv,2024-09-16,0,50
The Washington Post,3,Pennsylvania,Donald Trump,48,1003,-1.2,9,lv,2024-09-16,0,50
Siena/NYT,3,National,Kamala Harris,47,2437,-1.5,9,lv,2024-09-16,1,50
Siena/NYT,3,National,Donald Trump,47,2437,-1.5,9,lv,2024-09-16,1,50
Siena/NYT,3,National,Kamala Harris,46,2437,-1.5,9,rv,2024-09-16,1,50
Siena/NYT,3,National,Donald Trump,47,2437,-1.5,9,rv,2024-09-16,1,50
Siena/NYT,3,National,Kamala Harris,45,2437,-1.5,9,rv,2024-09-16,1,50
Siena/NYT,3,National,Donald Trump,46,2437,-1.5,9,rv,2024-09-16,1,50
Siena/NYT,3,National,Jill Stein,2,2437,-1.5,9,rv,2024-09-16,1,50
Siena/NYT,3,National,Chase Oliver,2,2437,-1.5,9,rv,2024-09-16,1,50
Siena/NYT,3,National,Kamala Harris,46,2437,-1.5,9,lv,2024-09-16,1,50
Siena/NYT,3,National,Donald Trump,46,2437,-1.5,9,lv,2024-09-16,1,50
Siena/NYT,3,National,Jill Stein,2,2437,-1.5,9,lv,2024-09-16,1,50
Siena/NYT,3,National,Chase Oliver,2,2437,-1.5,9,lv,2024-09-16,1,50
Siena,2.7,New York,Kamala Harris,52,1003,-0.8,7,lv,2024-09-16,0,50
Siena,2.7,New York,Donald Trump,40,1003,-0.8,7,lv,2024-09-16,0,50
Siena,2.7,New York,Jill Stein,2,1003,-0.8,7,lv,2024-09-16,0,50
Siena,2.7,New York,Chase Oliver,0,1003,-0.8,7,lv,2024-09-16,0,50
Siena,2.7,New York,Cornel West,1,1003,-0.8,7,lv,2024-09-16,0,50
Siena,2.7,New York,Kamala Harris,55,1003,-0.8,7,lv,2024-09-16,0,50
Siena,2.7,New York,Donald Trump,42,1003,-0.8,7,lv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Kamala Harris,50,1082,-1.5,9,rv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Donald Trump,46,1082,-1.5,9,rv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Kamala Harris,50,1082,-1.5,9,lv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Donald Trump,46,1082,-1.5,9,lv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Kamala Harris,48,1082,-1.5,9,rv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Donald Trump,45,1082,-1.5,9,rv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Jill Stein,1,1082,-1.5,9,rv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Chase Oliver,1,1082,-1.5,9,rv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Kamala Harris,49,1082,-1.5,9,lv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Donald Trump,45,1082,-1.5,9,lv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Jill Stein,1,1082,-1.5,9,lv,2024-09-16,0,50
Siena/NYT,3,Pennsylvania,Chase Oliver,1,1082,-1.5,9,lv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Kamala Harris,48,692,-0.4,6,lv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Donald Trump,47,692,-0.4,6,lv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Kamala Harris,48,812,-0.4,6,rv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Donald Trump,45,812,-0.4,6,rv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Kamala Harris,47,692,-0.4,6,lv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Donald Trump,47,692,-0.4,6,lv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Chase Oliver,1,692,-0.4,6,lv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Jill Stein,0,692,-0.4,6,lv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Kamala Harris,46,812,-0.4,6,rv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Donald Trump,43,812,-0.4,6,rv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Chase Oliver,1,812,-0.4,6,rv,2024-09-16,0,50
Noble Predictive Insights,2.4,Nevada,Jill Stein,0,812,-0.4,6,rv,2024-09-16,0,50
InsiderAdvantage,2,Pennsylvania,Kamala Harris,48.4,800,-0.3,5,lv,2024-09-15,0,51
InsiderAdvantage,2,Pennsylvania,Donald Trump,49.8,800,-0.3,5,lv,2024-09-15,0,51
U. Georgia SPIA,2.2,Georgia,Kamala Harris,44.4,1000,-0.2,7,lv,2024-09-15,0,51
U. Georgia SPIA,2.2,Georgia,Donald Trump,46.9,1000,-0.2,7,lv,2024-09-15,0,51
U. Georgia SPIA,2.2,Georgia,Chase Oliver,0.3,1000,-0.2,7,lv,2024-09-15,0,51
U. Georgia SPIA,2.2,Georgia,Jill Stein,0.1,1000,-0.2,7,lv,2024-09-15,0,51
U. Georgia SPIA,2.2,Georgia,Cornel West,0.7,1000,-0.2,7,lv,2024-09-15,0,51
U. Georgia SPIA,2.2,Georgia,Claudia De La Cruz,0,1000,-0.2,7,lv,2024-09-15,0,51
